"id";"title";"slug";"acronym";"url";"organization";"organization_id";"owner";"owner_id";"description";"description_short";"frequency";"license";"temporal_coverage.start";"temporal_coverage.end";"spatial.granularity";"spatial.zones";"featured";"created_at";"last_modified";"tags";"archived";"resources_count";"main_resources_count";"resources_formats";"harvest.backend";"harvest.domain";"harvest.created_at";"harvest.modified_at";"harvest.remote_url";"quality_score";"metric.discussions";"metric.discussions_open";"metric.reuses";"metric.reuses_by_months";"metric.dataservices";"metric.followers";"metric.followers_by_months";"metric.views";"metric.resources_downloads"
Maille [libelle] : libellé de la maille 1 km².
Nombre d’espèces [nbre] : nombre d’espèces de plantes vasculaires (Fougères et Plantes à graines) messicoles et observées avant 2000 sur la maille.
Comment ajouter la carte à un outil de visualisation cartographique QGIS ?
Voir : https://digitale.cbnbl.org/aide/Digitale2_WMS-WFS_AjoutQGIS.pdf
Comment télécharger les données ?
Voir : https://digitale.cbnbl.org/aide/Digitale2_CarteThématique_Téléchargement.pdf
Territoire CBNBL : Région des Hauts-de-France.";"";"quarterly";"License Not Specified";"2000-01-01";"2000-01-31";"other";"";False;"2020-12-01T00:00:00";"2025-08-01T12:24:03.170000";"flore,maille-1-km2,periode-ancienne-avant-2000,plantes-messicoles,plantes-vasculaires,region-des-hauts-de-france";False;1;1;"ogc:wms";"CSW-DCAT";"www.geo2france.fr";"";"";"https://www.geo2france.fr/geonetwork/srv/resources/e0247c3d-a26a-4616-abea-ae95cb0785a0";"1.00";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";164;3
"688cb1e20f27781f76884beb";"Hauts-de-France - Diversité - Lichens tous statuts (Toutes périodes - Nombre d'espèces par maille 1 km²)";"hauts-de-france-diversite-lichens-tous-statuts-toutes-periodes-nombre-despeces-par-maille-1-km2";"";"https://www.data.gouv.fr/datasets/hauts-de-france-diversite-lichens-tous-statuts-toutes-periodes-nombre-despeces-par-maille-1-km2";"Conservatoire botanique national des Hauts-de-France";"688c85f68daa30e04da1af42";"";"";"Nombre par maille 1 km² d'espèces de lichens tous statuts pour la région des Hauts-de-France, observées toutes dates.
Description du contenu
Cette couche précise par maille 1 km² pour la région des Hauts-de-France, le nombre d’espèces de lichens tous status observées toutes dates.
Données attributaires
Maille [libelle] : libellé de la maille UTM 1 km².
Nombre d’espèces [nbre] : nombre d’espèces de lichens (tous statuts) observées toutes dates dans la maille.
*voir informations complémentaires et codifications utilisées sur : https://digitale.cbnbl.org/aide/Digitale2_ListeEspecesDescription.pdf
Comment ajouter la carte à un outil de visualisation cartographique QGIS ?
Voir : https://digitale.cbnbl.org/aide/Digitale2_WMS-WFS_AjoutQGIS.pdf
Comment télécharger les données ?
Voir : https://digitale.cbnbl.org/aide/Digitale2_CarteThématique_Téléchargement.pdf
Territoires : .
 : Région des Hauts-de-France.";"";"quarterly";"License Not Specified";"2026-01-01";"2026-01-31";"other";"";False;"2023-05-05T00:00:00";"2025-08-01T12:24:02.644000";",diversite,flore,lichens,maille-1-km2,periodes-ancienne-et-moderne-toutes-dates,region-des-hauts-de-france";False;1;1;"ogc:wms";"CSW-DCAT";"www.geo2france.fr";"";"";"https://www.geo2france.fr/geonetwork/srv/resources/df5995c5-7dc5-4e0a-97c4-29edec95cff1";"1.00";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";168;1
"688cb1e20f27781f76884bea";"Pas-de-Calais - Pression d'inventaire - Plantes vasculaires tous statuts (Toutes périodes - Par commune)";"pas-de-calais-pression-dinventaire-plantes-vasculaires-tous-statuts-toutes-periodes-par-commune";"";"https://www.data.gouv.fr/datasets/pas-de-calais-pression-dinventaire-plantes-vasculaires-tous-statuts-toutes-periodes-par-commune";"Conservatoire botanique national des Hauts-de-France";"688c85f68daa30e04da1af42";"";"";"Nombre d'observations de plantes vasculaires (tous statuts) par commune du département du Pas-de-Calais, réalisées toutes dates
Description du contenu
Cette couche précise par commune du département du Pas-de-Calais (62), le nombre d’observations de plantes vasculaires (Fougères et Plantes à graines), tous statuts et réalisées toutes dates.
Données attributaires
Commune [libelle] : libellé de la commune avec code INSEE entre parenthèses.
Code INSEE [code] : code INSEE de la commune.
Nombre d’observations [nbre] : nombre d’observations de plantes vasculaires (Fougères et Plantes à graines) réalisées toutes dates sur la commune.
Comment ajouter la carte à un outil de visualisation cartographique QGIS ?
Voir : https://digitale.cbnbl.org/aide/Digitale2_WMS-WFS_AjoutQGIS.pdf
Comment télécharger les données ?
Voir : https://digitale.cbnbl.org/aide/Digitale2_CarteThématique_Téléchargement.pdf
Territoires : Département du Pas-de-Calais.";"";"quarterly";"License Not Specified";"2026-01-01";"2026-01-31";"other";"";False;"2024-04-19T00:00:00";"2025-08-01T12:24:02.127000";"commune,departement-du-pas-de-calais,flore,periodes-ancienne-et-moderne-toutes-dates,plantes-vasculaires,pression-dinventaire";False;1;1;"ogc:wms";"CSW-DCAT";"www.geo2france.fr";"";"";"https://www.geo2france.fr/geonetwork/srv/resources/deaded50-20af-43f6-99af-ff16f7a9f80b";"1.00";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";186;3
"688cb1e10f27781f76884be9";"Hauts-de-France - Lichens tous statuts - Pression d'inventaire (Période ancienne - Par maille 100 km²)";"hauts-de-france-lichens-tous-statuts-pression-dinventaire-periode-ancienne-par-maille-100-km2";"";"https://www.data.gouv.fr/datasets/hauts-de-france-lichens-tous-statuts-pression-dinventaire-periode-ancienne-par-maille-100-km2";"Conservatoire botanique national des Hauts-de-France";"688c85f68daa30e04da1af42";"";"";"Nombre par maille 100 km² d'observations de lichens (tous statuts) pour la région des Hauts-de-France, réalisées avant 2000
Description du contenu
Cette couche précise par maille 100 km² des cinq départements des Hauts-de-France (02, 59, 60, 62, 80), le nombre d’observations de lichens (tous statuts) réalisées avant le 01/01/2000.
Données attributaires
Maille [libelle] : libellé de la maille 100 km².
Nombre d’observations [nbre] : nombre d’observations de lichens (tous statuts) réalisées avant 2000 dans la maille.
Liste des espèces [listetaxons]* : liste des espèces de lichens (tous statuts) observées depuis 2000 dans la maille. Avec par lichen observé : Nom du taxon - [Rareté régionale - Menace régionale - Réglementation(s)] - Date/période d'observation (Nombre d'observations).*
*voir informations complémentaires et codifications utilisées sur : https://digitale.cbnbl.org/aide/Digitale2_ListeEspecesDescription.pdf
Comment ajouter la carte à un outil de visualisation cartographique QGIS ?
Voir : https://digitale.cbnbl.org/aide/Digitale2_WMS-WFS_AjoutQGIS.pdf
Comment télécharger les données ?
Voir : https://digitale.cbnbl.org/aide/Digitale2_CarteThématique_Téléchargement.pdf
Territoires : Région des Hauts-de-France.";"";"quarterly";"License Not Specified";"0001-01-01";"1999-12-31";"other";"";False;"2023-06-27T00:00:00";"2025-08-01T12:24:01.513000";",flore,lichens,maille-100-km2,periode-ancienne-avant-2000,pression-dinventaire,region-des-hauts-de-france";False;1;1;"ogc:wms";"CSW-DCAT";"www.geo2france.fr";"";"";"https://www.geo2france.fr/geonetwork/srv/resources/dea6a36f-d1c9-4441-a2a2-f6ad992bd9ab";"1.00";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";158;2
