"id";"title";"slug";"acronym";"url";"organization";"organization_id";"owner";"owner_id";"description";"description_short";"frequency";"license";"temporal_coverage.start";"temporal_coverage.end";"spatial.granularity";"spatial.zones";"featured";"created_at";"last_modified";"tags";"archived";"resources_count";"main_resources_count";"resources_formats";"harvest.backend";"harvest.domain";"harvest.created_at";"harvest.modified_at";"harvest.remote_url";"quality_score";"metric.discussions";"metric.discussions_open";"metric.reuses";"metric.reuses_by_months";"metric.dataservices";"metric.followers";"metric.followers_by_months";"metric.views";"metric.resources_downloads"
__Organisations partenaires__
DDTM Landes
__Liens annexes__
 * [Vue HTML des métadonnées sur internet](http://catalogue.geo-ide.developpement-durable.gouv.fr/catalogue/srv/fre/catalog.search#/metadata/fr-120066022-jdd-6355e3a5-0676-4d89-873e-f4debe69f830)
 * [Vue XML des métadonnées](http://ogc.geo-ide.developpement-durable.gouv.fr/csw/all-dataset?REQUEST&#x3D;GetRecordById&amp;SERVICE&#x3D;CSW&amp;VERSION&#x3D;2.0.2&amp;RESULTTYPE&#x3D;results&amp;elementSetName&#x3D;full&amp;TYPENAMES&#x3D;gmd:MD_Metadata&amp;OUTPUTSCHEMA&#x3D;http://www.isotc211.org/2005/gmd&amp;ID&#x3D;fr-120066022-jdd-6355e3a5-0676-4d89-873e-f4debe69f830)
 * [prim.net](http://www.prim.net/)
 * [Standard de données COVADIS : Zone d&#x27;aléa d&#x27;un PPRN](http://geostandards.developpement-durable.gouv.fr/afficherPageStandard.do?jeu&#x3D;N_ZONE_ALEA_PPRN_AAAANNNN_S)
 * [GéoRisques](http://www.georisques.gouv.fr/)
 * [URL de base des services wms/wfs sur internet](http://ogc.geo-ide.developpement-durable.gouv.fr/wxs?map&#x3D;/opt/data/carto/geoide-catalogue/1.4/org_38022/c4d6ddc6-f10a-4991-a3bb-8cee5ffb6533.internet.map)
➞ [Consulter cette fiche sur geo.data.gouv.fr](https://geo.data.gouv.fr/fr/datasets/e40ff6124c22e0e9a56c3911d86aa2027ed39fe5)";"";"unknown";"Licence Ouverte / Open Licence version 2.0";"";"";"other";"Tercis-les-Bains";False;"2015-06-27T15:20:40.555000";"2020-09-10T06:38:50.543000";"aleas,donnees-ouvertes,geoscientific-information,inondations,landes-40,passerelle-inspire,risque-zonages-risque-naturel,tercis-les-bains,zones-a-risque-naturel";"2024-03-21T12:30:26.218000";3;0;"shp,zip,json";"";"";"";"";"";"0.67";0;0;0;0;0;0;0;947;141
"558ea32888ee384a5e4a2314";"Zones d'aléa du Plan de Prévention des Risques Naturels (PPRN) de Saint Paul-lès-Dax – Landes (40)";"zones-dalea-du-plan-de-prevention-des-risques-naturels-pprn-de-saint-paul-les-dax-landes-40";"";"https://www.data.gouv.fr/datasets/zones-dalea-du-plan-de-prevention-des-risques-naturels-pprn-de-saint-paul-les-dax-landes-40";"Direction Départementale des Territoires et de la Mer des Landes";"558ea2d6c751df3646a453cf";"";"";"Zone exposée à un ou plusieurs aléas représentée sur la carte des aléas utilisée pour l&#x27;analyse du risque du Plan de Prévention des Risques (PPR). La carte d&#x27;aléas est le résultat de l&#x27;étude des aléas dont l&#x27;objectif est d&#x27;évaluer l&#x27;intensité de chaque aléa en tout point de la zone d&#x27;étude. La méthode d&#x27;évaluation est spécifique à chaque type d&#x27;aléa. Elle conduit à délimiter un ensemble de zones sur le périmètre d&#x27;étude constituant un zonage gradué en fonction du niveau de l&#x27;aléa. L&#x27;attribution d&#x27;un niveau d&#x27;aléa en un point donné du territoire prend en compte la probabilité d&#x27;occurrence du phénomène dangereux et son degré d&#x27;intensité.
Pour les PPRN multi-aléas, chaque zone est usuellement repérée sur la carte d&#x27;aléa par un code pour chaque aléa auquel elle est exposée. Toutes les zones d&#x27;aléa représentées sur la carte des aléas sont incluses. Les zones protégées par des ouvrages de protection doivent être représentées (éventuellement de façon spécifique) car elles sont toujours considérées soumises à l&#x27;aléa (cas de rupture ou d&#x27;insuffisance de l&#x27;ouvrage). Les zones d&#x27;aléas peuvent être qualifiées de données élaborées dans la mesure où elles résultent d&#x27;une synthèse utilisant plusieurs sources de données d&#x27;aléas calculées, modélisées ou observés. Ces données sources ne sont pas concernées par cette classe d&#x27;objets mais par un autre standard traitant de la connaissance des aléas.
Certaines zones du périmètre d&#x27;étude sont considérées comme des « zones d&#x27;aléa nul ou insignifiant ». Il s&#x27;agit des zones où l&#x27;aléa a été étudié et est nul. Ces zones ne sont pas incluses dans la classe d&#x27;objets et n&#x27;ont pas à être représentées comme des zones d&#x27;aléa. Cependant, dans le cas des PPR naturels, le zonage réglementaire peut classer certaines zones non exposées à l&#x27;aléa en zone de prescription (voir la définition de la classe ZonePPR).
__Origine__
Les limites d&#x27;une zone d&#x27;aléa sont représentées sur la carte des aléas en fonction du niveau de l&#x27;aléa. Autrement dit, les objets polygones représentant les zones d&#x27;aléas forment une couverture de la zone étudiée dont chaque élément de couverture est un polygone fermé dans lequel des aléas ont le même niveau d&#x27;intensité. Autrement dit, le critère de découpage des zones d&#x27;aléa est le niveau de l&#x27;aléa.
La table des aléas a été créée à partir de l&#x27;étude hydraulique du plan de prévention.
__Organisations partenaires__
DDTM Landes
__Liens annexes__
 * [Vue HTML des métadonnées sur internet](http://catalogue.geo-ide.developpement-durable.gouv.fr/catalogue/srv/fre/catalog.search#/metadata/fr-120066022-jdd-95e8d27d-4281-49f6-951b-97193e75ca31)
 * [Vue XML des métadonnées](http://ogc.geo-ide.developpement-durable.gouv.fr/csw/all-dataset?REQUEST&#x3D;GetRecordById&amp;SERVICE&#x3D;CSW&amp;VERSION&#x3D;2.0.2&amp;RESULTTYPE&#x3D;results&amp;elementSetName&#x3D;full&amp;TYPENAMES&#x3D;gmd:MD_Metadata&amp;OUTPUTSCHEMA&#x3D;http://www.isotc211.org/2005/gmd&amp;ID&#x3D;fr-120066022-jdd-95e8d27d-4281-49f6-951b-97193e75ca31)
 * [Standard de données COVADIS : Zone d&#x27;aléa d&#x27;un PPRN](http://geostandards.developpement-durable.gouv.fr/afficherPageStandard.do?jeu&#x3D;N_ZONE_ALEA_PPRN_AAAANNNN_S)
 * [prim.net](http://www.prim.net/)
 * [GéoRisques](http://www.georisques.gouv.fr/)
 * [URL de base des services wms/wfs sur internet](http://ogc.geo-ide.developpement-durable.gouv.fr/wxs?map&#x3D;/opt/data/carto/geoide-catalogue/1.4/org_38022/1b5b7b37-cd63-4ef8-a4d0-afdd3f6951d2.internet.map)
➞ [Consulter cette fiche sur geo.data.gouv.fr](https://geo.data.gouv.fr/fr/datasets/d7c2b9de48030c032cd1ceab9a94d7a6e17d3bd6)";"";"unknown";"Licence Ouverte / Open Licence version 2.0";"";"";"other";"Saint-Paul-lès-Dax";False;"2015-06-27T15:20:40.547000";"2020-09-10T06:38:50.779000";"aleas,donnees-ouvertes,geoscientific-information,inondations,landes-40,passerelle-inspire,risque-zonages-risque-naturel,saint-paul-les-dax,zones-a-risque-naturel";"2024-03-21T12:30:26.247000";3;0;"shp,zip,json";"";"";"";"";"";"0.67";0;0;0;0;0;0;0;768;142
