"id";"title";"slug";"acronym";"url";"organization";"organization_id";"owner";"owner_id";"description";"description_short";"frequency";"license";"temporal_coverage.start";"temporal_coverage.end";"spatial.granularity";"spatial.zones";"featured";"created_at";"last_modified";"tags";"archived";"resources_count";"main_resources_count";"resources_formats";"harvest.backend";"harvest.domain";"harvest.created_at";"harvest.modified_at";"harvest.remote_url";"quality_score";"metric.discussions";"metric.discussions_open";"metric.reuses";"metric.reuses_by_months";"metric.dataservices";"metric.followers";"metric.followers_by_months";"metric.views";"metric.resources_downloads"
 * [Campagne à la mer : EVHOE 2008](http://dx.doi.org/10.17600/8040120)
 * [Campagne à la mer : EVHOE 2009](http://dx.doi.org/10.17600/9040060)
 * [Campagne à la mer : LANGOLF 2008](http://dx.doi.org/10.17600/8050040)
 * [Campagne à la mer : LANGOLF 2009](http://dx.doi.org/10.17600/9050040)
 * [DOI du jeu de données](http://dx.doi.org/10.12770/c24deaf9-6761-436c-8aca-b70dd3a7c9ec)
➞ [Consulter cette fiche sur geo.data.gouv.fr](https://geo.data.gouv.fr/fr/datasets/f8f1cfc1a6e4373277f05afb1b1f6b0f49781843)";"";"unknown";"Licence Ouverte / Open Licence version 2.0";"";"";"other";"";False;"2017-07-06T15:30:56.887000";"2020-08-08T06:38:16.130000";"biota,donnees-ouvertes,etat-du-milieu-especes,granulats-marins,metropole-golfe-de-gascogne,metropole-manche-mer-du-nord,passerelle-inspire,repartition-des-especes,ressources-marines-biologiques";"2022-05-24T19:54:06.422000";6;0;"shp,json";"";"";"";"";"";"0.67";0;0;0;0;0;0;0;653;207
"595e3b90c751df25ee79baf1";"Abondance de langoustine (Nephrops norvegicus) observée lors des campagnes scientifiques sur la période 2006 – 2010";"abondance-de-langoustine-nephrops-norvegicus-observee-lors-des-campagnes-scientifiques-sur-la-periode-2006-2010";"";"https://www.data.gouv.fr/datasets/abondance-de-langoustine-nephrops-norvegicus-observee-lors-des-campagnes-scientifiques-sur-la-periode-2006-2010";"Institut français de recherche pour l'exploitation de la mer (IFREMER)";"54f461f8c751df0f88882844";"";"";"L&#x27;abondance de langoustine (Nephrops norvegicus) est exprimée en nombre d’individus par km² et observée lors des campagnes halieutiques de l&#x27;Ifremer utilisant un engin de pêche ”traînant de fond” : LANGOLF (2006-2009), ORHAGO (2007-2010). Données utilisées dans le cadre d&#x27;une étude visant à l&#x27;identification de zones de moindres contraintes pour l&#x27;exploitation de granulats marins (étude confiée par le Ministère chargé de l&#x27;écologie).
__Origine__
Quatre critères, issus des observations des campagnes scientifiques halieutiques, sont établis pour estimer la sensibilité des ressources halieutiques face aux extractions de granulats marins :
    - &quot;Communauté&quot; (campagnes CGFS, EVHOE, LANGOLF, ORHAGO , COPER, COMOR et COSB )
    - &quot;Nourricerie&quot; (campagnes Nurse Vilaine, Nurse Loire Gironde , PECOS, Baie de Seine, Baie de Somme, LANGOLF)
    - &quot;Frayère&quot; (campagnes IBTS et SOLDET)
    - &quot;Diversité&quot; (campagnes Baie de Seine, Baie de Somme, CGFS, EVHOE, LANGOLF, Loire-Gironde, Nurse, ORHAGO, PECOS)
Les individus prélevés lors des campagnes halieutiques sont déterminés (niveau espèce), comptés et mesurés. Un choix a ensuite été fait sur la liste des espèces à considérer pour cette étude.
Pour les critères &quot;Communauté&quot;, &quot;Nourricerie&quot; et &quot;Frayère&quot;,  les résultats des calculs d&#x27;abondances de ces espèces observées sont représentés selon une grille établie pour chaque campagne avec une résolution adaptée.
Pour le critère &quot;Diversité&quot;, l&#x27;indice de Margalef, qui standardise la richesse spécifique par le nombre d&#x27;individus de l’échantillon pour chaque prélèvement, est également représenté selon une grille établie pour chaque campagne avec une résolution adaptée.
Les abondances sont ensuite moyennées par espèce ou groupe d&#x27;espèce, toutes campagnes confondues.
Les données de chaque critère sont classées par quartiles afin de les représenter sans masquer la variabilité spatiale. Une donnée de synthèse est générée pour chaque critère, en moyennant les quartiles. Puis une donnée de synthèse des ressources halieutiques est obtenue de la même façon, à partir des synthèses des quatre critères
Ces données, traitées dans l&#x27;environnement R, sont ensuite exportées vers ArcGIS pour les mises en forme et pour la gestion de la bancarisation dans Sextant.
Pour plus de détails, consulter les rapports disponibles sur le site  https://sextant.ifremer.fr/fr/web/granulats-marins
__Organisations partenaires__
Ifremer - Sciences et Technologies Halieutiques, Ifremer, Ifremer - Géosciences Marines
__Liens annexes__
 * [Campagne à la mer : LANGOLF 2008](http://dx.doi.org/10.17600/9040060)
 * [Campagne à la mer : LANGOLF 2009](http://dx.doi.org/10.17600/9050040)
 * [Campagne à la mer : ORHAGO 2007](http://dx.doi.org/10.17600/7050060)
 * [Campagne à la mer : ORHAGO 2008](http://dx.doi.org/10.17600/8050120)
 * [Campagne à la mer : ORHAGO 2009](http://dx.doi.org/10.17600/9050100)
 * [Campagne à la mer : ORHAGO 2010](http://dx.doi.org/10.17600/10050090)
 * [DOI du jeu de données](http://dx.doi.org/10.12770/853cb14a-df6e-4c86-b1b8-c43809cbec41)
➞ [Consulter cette fiche sur geo.data.gouv.fr](https://geo.data.gouv.fr/fr/datasets/7e73cde9d87aedbd8f32a9c3250644e2d35ef85f)";"";"unknown";"Licence Ouverte / Open Licence version 2.0";"";"";"other";"";False;"2017-07-06T15:30:56.117000";"2020-08-07T06:38:19.099000";"biota,donnees-ouvertes,etat-du-milieu-especes,granulats-marins,metropole-golfe-de-gascogne,passerelle-inspire,repartition-des-especes,ressources-marines-biologiques";"2022-05-24T19:54:06.440000";4;0;"shp,json";"";"";"";"";"";"0.67";0;0;0;0;0;0;0;687;85
"595e3b8f88ee3812b934cfc5";"Abondance de juvéniles de maigre (Argyrosomus regius) observée lors des campagnes scientifiques sur la période 2000 – 2006";"abondance-de-juveniles-de-maigre-argyrosomus-regius-observee-lors-des-campagnes-scientifiques-sur-la-periode-2000-2006";"";"https://www.data.gouv.fr/datasets/abondance-de-juveniles-de-maigre-argyrosomus-regius-observee-lors-des-campagnes-scientifiques-sur-la-periode-2000-2006";"Institut français de recherche pour l'exploitation de la mer (IFREMER)";"54f461f8c751df0f88882844";"";"";"L&#x27;abondance de juvéniles de maigre (Argyrosomus regius) est exprimée en nombre d’individus par km² et observée lors des campagnes halieutiques de l&#x27;Ifremer utilisant un engin de pêche ”traînant de fond” : Nurse Loire et Gironde (2000-2003), PECOS (2004-2006). Données utilisées dans le cadre d&#x27;une étude  visant à l&#x27;identification de zones de moindres contraintes pour l&#x27;exploitation de granulats marins (étude confiée par le Ministère chargé de l&#x27;écologie).
__Origine__
Quatre critères, issus des observations des campagnes scientifiques halieutiques, sont établis pour estimer la sensibilité des ressources halieutiques face aux extractions de granulats marins :
    - &quot;Communauté&quot; (campagnes CGFS, EVHOE, LANGOLF, ORHAGO , COPER, COMOR et COSB )
    - &quot;Nourricerie&quot; (campagnes Nurse Vilaine, Nurse Loire Gironde , PECOS, Baie de Seine, Baie de Somme, LANGOLF)
    - &quot;Frayère&quot; (campagnes IBTS et SOLDET)
    - &quot;Diversité&quot; (campagnes Baie de Seine, Baie de Somme, CGFS, EVHOE, LANGOLF, Loire-Gironde, Nurse, ORHAGO, PECOS)
Les individus prélevés lors des campagnes halieutiques sont déterminés (niveau espèce), comptés et mesurés. Un choix a ensuite été fait sur la liste des espèces à considérer pour cette étude.
Pour les critères &quot;Communauté&quot;, &quot;Nourricerie&quot; et &quot;Frayère&quot;,  les résultats des calculs d&#x27;abondances de ces espèces observées sont représentés selon une grille établie pour chaque campagne avec une résolution adaptée.
Pour le critère &quot;Diversité&quot;, l&#x27;indice de Margalef, qui standardise la richesse spécifique par le nombre d&#x27;individus de l’échantillon pour chaque prélèvement, est également représenté selon une grille établie pour chaque campagne avec une résolution adaptée.
Les abondances sont ensuite moyennées par espèce ou groupe d&#x27;espèce, toutes campagnes confondues.
Les données de chaque critère sont classées par quartiles afin de les représenter sans masquer la variabilité spatiale. Une donnée de synthèse est générée pour chaque critère, en moyennant les quartiles. Puis une donnée de synthèse des ressources halieutiques est obtenue de la même façon, à partir des synthèses des quatre critères
Ces données, traitées dans l&#x27;environnement R, sont ensuite exportées vers Arcgis pour les mises en forme et pour la gestion de la bancarisation dans Sextant.
Pour plus de détails, consulter les rapports disponibles sur le site  https://sextant.ifremer.fr/fr/web/granulats-marins
__Organisations partenaires__
Ifremer - Sciences et Technologies Halieutiques, Ifremer, Ifremer - Géosciences Marines
__Liens annexes__
 * [Campagne à la mer : NURSE 2000](http://dx.doi.org/10.17600/50020)
 * [Campagne à la mer : NURSE 2001](http://dx.doi.org/10.17600/1050190)
 * [Campagne à la mer : NURSE 2002](http://dx.doi.org/10.17600/2050080)
 * [Campagne à la mer : PECOS 2004](http://dx.doi.org/10.17600/4050040)
 * [Campagne à la mer : PECOS 2005](http://dx.doi.org/10.17600/5050050)
 * [Campagne à la mer : PECOS 2006](http://dx.doi.org/10.17600/6050120)
 * [DOI du jeu de données](http://dx.doi.org/10.12770/39f292ea-2f40-4264-9169-ff1e7b60ff62)
➞ [Consulter cette fiche sur geo.data.gouv.fr](https://geo.data.gouv.fr/fr/datasets/c200411bd2c01992622e671fe9876c734f2222cd)";"";"unknown";"Licence Ouverte / Open Licence version 2.0";"";"";"other";"";False;"2017-07-06T15:30:55.234000";"2020-08-07T06:38:19.236000";"biota,donnees-ouvertes,etat-du-milieu-especes,granulats-marins,metropole-golfe-de-gascogne,passerelle-inspire,repartition-des-especes,ressources-marines-biologiques";"2022-05-24T19:54:06.458000";4;0;"shp,json";"";"";"";"";"";"0.67";0;0;0;0;0;0;0;526;64
"595e3b8fc751df2620c36256";"Abondance de merlan bleu (Micromesistius poutassou) observée lors des campagnes scientifiques sur la période 2005 – 2010";"abondance-de-merlan-bleu-micromesistius-poutassou-observee-lors-des-campagnes-scientifiques-sur-la-periode-2005-2010";"";"https://www.data.gouv.fr/datasets/abondance-de-merlan-bleu-micromesistius-poutassou-observee-lors-des-campagnes-scientifiques-sur-la-periode-2005-2010";"Institut français de recherche pour l'exploitation de la mer (IFREMER)";"54f461f8c751df0f88882844";"";"";"L&#x27;abondance de merlan bleu (Micromesistius poutassou) est exprimée en nombre d’individus par km² et observée lors des campagnes halieutiques de l&#x27;Ifremer utilisant un engin de pêche ”traînant de fond” : CGFS (2005-2009), EVHOE (2005-2009), LANGOLF (2006-2009), ORHAGO (2007-2010). Données utilisées dans le cadre d&#x27;une étude visant à l&#x27;identification de zones de moindres contraintes pour l&#x27;exploitation de granulats marins (étude confiée par le Ministère chargé de l&#x27;écologie).
__Origine__
Quatre critères, issus des observations des campagnes scientifiques halieutiques, sont établis pour estimer la sensibilité des ressources halieutiques face aux extractions de granulats marins :
    - &quot;Communauté&quot; (campagnes CGFS, EVHOE, LANGOLF, ORHAGO , COPER, COMOR et COSB )
    - &quot;Nourricerie&quot; (campagnes Nurse Vilaine, Nurse Loire Gironde , PECOS, Baie de Seine, Baie de Somme, LANGOLF)
    - &quot;Frayère&quot; (campagnes IBTS et SOLDET)
    - &quot;Diversité&quot; (campagnes Baie de Seine, Baie de Somme, CGFS, EVHOE, LANGOLF, Loire-Gironde, Nurse, ORHAGO, PECOS)
Les individus prélevés lors des campagnes halieutiques sont déterminés (niveau espèce), comptés et mesurés. Un choix a ensuite été fait sur la liste des espèces à considérer pour cette étude.
Pour les critères &quot;Communauté&quot;, &quot;Nourricerie&quot; et &quot;Frayère&quot;,  les résultats des calculs d&#x27;abondances de ces espèces observées sont représentés selon une grille établie pour chaque campagne avec une résolution adaptée.
Pour le critère &quot;Diversité&quot;, l&#x27;indice de Margalef, qui standardise la richesse spécifique par le nombre d&#x27;individus de l’échantillon pour chaque prélèvement, est également représenté selon une grille établie pour chaque campagne avec une résolution adaptée.
Les abondances sont ensuite moyennées par espèce ou groupe d&#x27;espèce, toutes campagnes confondues.
Les données de chaque critère sont classées par quartiles afin de les représenter sans masquer la variabilité spatiale. Une donnée de synthèse est générée pour chaque critère, en moyennant les quartiles. Puis une donnée de synthèse des ressources halieutiques est obtenue de la même façon, à partir des synthèses des quatre critères
Ces données, traitées dans l&#x27;environnement R, sont ensuite exportées vers ArcGIS pour les mises en forme et pour la gestion de la bancarisation dans Sextant.
Pour plus de détails, consulter les rapports disponibles sur le site  https://sextant.ifremer.fr/fr/web/granulats-marins
__Organisations partenaires__
Ifremer - Sciences et Technologies Halieutiques, Ifremer, Ifremer - Géosciences Marines
__Liens annexes__
 * [Campagne à la mer : CGFS2008](http://dx.doi.org/10.17600/8050110)
 * [Campagne à la mer : CGFS2009](http://dx.doi.org/10.17600/9050090)
 * [Campagne à la mer : EVHOE 2005](http://dx.doi.org/10.17600/5040080)
 * [Campagne à la mer : EVHOE 2006](http://dx.doi.org/10.17600/6040070)
 * [Campagne à la mer : EVHOE 2007](http://dx.doi.org/10.17600/7040080)
 * [Campagne à la mer : EVHOE 2008](http://dx.doi.org/10.17600/8040120)
 * [Campagne à la mer : LANGOLF 2008](http://dx.doi.org/10.17600/9040060)
 * [Campagne à la mer : LANGOLF 2009](http://dx.doi.org/10.17600/9050040)
 * [Campagne à la mer : ORHAGO 2007](http://dx.doi.org/10.17600/7050060)
 * [Campagne à la mer : ORHAGO 2008](http://dx.doi.org/10.17600/8050120)
 * [Campagne à la mer : ORHAGO 2009](http://dx.doi.org/10.17600/9050100)
 * [Campagne à la mer : ORHAGO 2010](http://dx.doi.org/10.17600/10050090)
 * [DOI du jeu de données](http://dx.doi.org/10.12770/aa7ee680-2482-49f6-a776-ea14a37d40cd)
➞ [Consulter cette fiche sur geo.data.gouv.fr](https://geo.data.gouv.fr/fr/datasets/751c6274b0dc87b2ee8fae9217917e33663ccdd2)";"";"unknown";"Licence Ouverte / Open Licence version 2.0";"";"";"other";"";False;"2017-07-06T15:30:55.036000";"2020-08-08T06:38:16.161000";"biota,donnees-ouvertes,etat-du-milieu-especes,granulats-marins,metropole-golfe-de-gascogne,metropole-manche-mer-du-nord,passerelle-inspire,repartition-des-especes,ressources-marines-biologiques";"2022-05-24T19:54:06.478000";8;0;"shp,json";"";"";"";"";"";"0.67";0;0;0;0;0;0;0;954;490
"595e3b8e88ee3816907771e2";"Abondance de motelles (Lotinae) observée lors des campagnes scientifiques sur la période 2005 – 2010";"abondance-de-motelles-lotinae-observee-lors-des-campagnes-scientifiques-sur-la-periode-2005-2010";"";"https://www.data.gouv.fr/datasets/abondance-de-motelles-lotinae-observee-lors-des-campagnes-scientifiques-sur-la-periode-2005-2010";"Institut français de recherche pour l'exploitation de la mer (IFREMER)";"54f461f8c751df0f88882844";"";"";"L&#x27;abondance de motelles (Lotinae) est exprimée en nombre d’individus par km² et observée lors des campagnes halieutiques de l&#x27;Ifremer utilisant un engin de pêche ”traînant de fond” : CGFS (2005-2009), EVHOE (2005-2009), LANGOLF (2006-2009), ORHAGO (2007-2010). Données utilisées dans le cadre d&#x27;une étude visant à l&#x27;identification de zones de moindres contraintes pour l&#x27;exploitation de granulats marins (étude confiée par le Ministère chargé de l&#x27;écologie).
__Origine__
Quatre critères, issus des observations des campagnes scientifiques halieutiques, sont établis pour estimer la sensibilité des ressources halieutiques face aux extractions de granulats marins :
    - &quot;Communauté&quot; (campagnes CGFS, EVHOE, LANGOLF, ORHAGO , COPER, COMOR et COSB )
    - &quot;Nourricerie&quot; (campagnes Nurse Vilaine, Nurse Loire Gironde , PECOS, Baie de Seine, Baie de Somme, LANGOLF)
    - &quot;Frayère&quot; (campagnes IBTS et SOLDET)
    - &quot;Diversité&quot; (campagnes Baie de Seine, Baie de Somme, CGFS, EVHOE, LANGOLF, Loire-Gironde, Nurse, ORHAGO, PECOS)
Les individus prélevés lors des campagnes halieutiques sont déterminés (niveau espèce), comptés et mesurés. Un choix a ensuite été fait sur la liste des espèces à considérer pour cette étude.
Pour les critères &quot;Communauté&quot;, &quot;Nourricerie&quot; et &quot;Frayère&quot;,  les résultats des calculs d&#x27;abondances de ces espèces observées sont représentés selon une grille établie pour chaque campagne avec une résolution adaptée.
Pour le critère &quot;Diversité&quot;, l&#x27;indice de Margalef, qui standardise la richesse spécifique par le nombre d&#x27;individus de l’échantillon pour chaque prélèvement, est également représenté selon une grille établie pour chaque campagne avec une résolution adaptée.
Les abondances sont ensuite moyennées par espèce ou groupe d&#x27;espèce, toutes campagnes confondues.
Les données de chaque critère sont classées par quartiles afin de les représenter sans masquer la variabilité spatiale. Une donnée de synthèse est générée pour chaque critère, en moyennant les quartiles. Puis une donnée de synthèse des ressources halieutiques est obtenue de la même façon, à partir des synthèses des quatre critères
Ces données, traitées dans l&#x27;environnement R, sont ensuite exportées vers ArcGIS pour les mises en forme et pour la gestion de la bancarisation dans Sextant.
Pour plus de détails, consulter les rapports disponibles sur le site https://sextant.ifremer.fr/fr/web/granulats-marins
__Organisations partenaires__
Ifremer - Sciences et Technologies Halieutiques, Ifremer, Ifremer - Géosciences Marines
__Liens annexes__
 * [Campagne à la mer : CGFS2008](http://dx.doi.org/10.17600/8050110)
 * [Campagne à la mer : CGFS2009](http://dx.doi.org/10.17600/9050090)
 * [Campagne à la mer : EVHOE 2005](http://dx.doi.org/10.17600/5040080)
 * [Campagne à la mer : EVHOE 2006](http://dx.doi.org/10.17600/6040070)
 * [Campagne à la mer : EVHOE 2007](http://dx.doi.org/10.17600/7040080)
 * [Campagne à la mer : EVHOE 2008](http://dx.doi.org/10.17600/8040120)
 * [Campagne à la mer : LANGOLF 2008](http://dx.doi.org/10.17600/9040060)
 * [Campagne à la mer : LANGOLF 2009](http://dx.doi.org/10.17600/9050040)
 * [Campagne à la mer : ORHAGO 2007](http://dx.doi.org/10.17600/7050060)
 * [Campagne à la mer : ORHAGO 2008](http://dx.doi.org/10.17600/8050120)
 * [Campagne à la mer : ORHAGO 2009](http://dx.doi.org/10.17600/9050100)
 * [Campagne à la mer : ORHAGO 2010](http://dx.doi.org/10.17600/10050090)
 * [DOI du jeu de données](http://dx.doi.org/10.12770/d1e1069a-96e3-446d-af05-7c57e6add62b)
➞ [Consulter cette fiche sur geo.data.gouv.fr](https://geo.data.gouv.fr/fr/datasets/3c3ee4ebbc78e3c22ec36dc9567897d67b322295)";"";"unknown";"Licence Ouverte / Open Licence version 2.0";"";"";"other";"";False;"2017-07-06T15:30:54.347000";"2020-08-08T06:38:16.156000";"biota,donnees-ouvertes,etat-du-milieu-especes,granulats-marins,metropole-golfe-de-gascogne,metropole-manche-mer-du-nord,passerelle-inspire,repartition-des-especes,ressources-marines-biologiques";"2022-05-24T19:54:06.497000";8;0;"shp,json";"";"";"";"";"";"0.67";0;0;0;0;0;0;0;1149;354
"595e3b8ec751df2b986b6447";"Abondance de juvéniles de sole commune (Solea solea) observée lors des campagnes scientifiques sur la période 1998 – 2009";"abondance-de-juveniles-de-sole-commune-solea-solea-observee-lors-des-campagnes-scientifiques-sur-la-periode-1998-2009";"";"https://www.data.gouv.fr/datasets/abondance-de-juveniles-de-sole-commune-solea-solea-observee-lors-des-campagnes-scientifiques-sur-la-periode-1998-2009";"Institut français de recherche pour l'exploitation de la mer (IFREMER)";"54f461f8c751df0f88882844";"";"";"L&#x27;abondance de juvéniles de sole commune (Solea solea) est exprimée en nombre d’individus par km² et observée lors des campagnes halieutiques de l&#x27;Ifremer utilisant un engin de pêche ”traînant de fond” : Baie de Seine (1998-2002), Baie de Somme (2005-2009), Nurse Loire et Gironde (2000-2003), Nurse Vilaine (2003-2009), PECOS (2004-2006). Données utilisées dans le cadre d&#x27;une étude  visant à l&#x27;identification de zones de moindres contraintes pour l&#x27;exploitation de granulats marins (étude confiée par le Ministère chargé de l&#x27;écologie).
__Origine__
Quatre critères, issus des observations des campagnes scientifiques halieutiques, sont établis pour estimer la sensibilité des ressources halieutiques face aux extractions de granulats marins :
    - &quot;Communauté&quot; (campagnes CGFS, EVHOE, LANGOLF, ORHAGO , COPER, COMOR et COSB )
    - &quot;Nourricerie&quot; (campagnes Nurse Vilaine, Nurse Loire Gironde , PECOS, Baie de Seine, Baie de Somme, LANGOLF)
    - &quot;Frayère&quot; (campagnes IBTS et SOLDET)
    - &quot;Diversité&quot; (campagnes Baie de Seine, Baie de Somme, CGFS, EVHOE, LANGOLF, Loire-Gironde, Nurse, ORHAGO, PECOS)
Les individus prélevés lors des campagnes halieutiques sont déterminés (niveau espèce), comptés et mesurés. Un choix a ensuite été fait sur la liste des espèces à considérer pour cette étude.
Pour les critères &quot;Communauté&quot;, &quot;Nourricerie&quot; et &quot;Frayère&quot;,  les résultats des calculs d&#x27;abondances de ces espèces observées sont représentés selon une grille établie pour chaque campagne avec une résolution adaptée.
Pour le critère &quot;Diversité&quot;, l&#x27;indice de Margalef, qui standardise la richesse spécifique par le nombre d&#x27;individus de l’échantillon pour chaque prélèvement, est également représenté selon une grille établie pour chaque campagne avec une résolution adaptée.
Les abondances sont ensuite moyennées par espèce ou groupe d&#x27;espèce, toutes campagnes confondues.
Les données de chaque critère sont classées par quartiles afin de les représenter sans masquer la variabilité spatiale. Une donnée de synthèse est générée pour chaque critère, en moyennant les quartiles. Puis une donnée de synthèse des ressources halieutiques est obtenue de la même façon, à partir des synthèses des quatre critères
Ces données, traitées dans l&#x27;environnement R, sont ensuite exportées vers Arcgis pour les mises en forme et pour la gestion de la bancarisation dans Sextant.
Pour plus de détails, consulter les rapports disponibles sur le site https://sextant.ifremer.fr/fr/web/granulats-marins
__Organisations partenaires__
