"id";"title";"slug";"acronym";"url";"organization";"organization_id";"owner";"owner_id";"description";"description_short";"frequency";"license";"temporal_coverage.start";"temporal_coverage.end";"spatial.granularity";"spatial.zones";"featured";"created_at";"last_modified";"tags";"archived";"resources_count";"main_resources_count";"resources_formats";"harvest.backend";"harvest.domain";"harvest.created_at";"harvest.modified_at";"harvest.remote_url";"quality_score";"metric.discussions";"metric.discussions_open";"metric.reuses";"metric.reuses_by_months";"metric.dataservices";"metric.followers";"metric.followers_by_months";"metric.views";"metric.resources_downloads"
"665fe74d34ea97f4449fc90e";"Hauteurs bâtiments issues du MNHR (modèle numérique des hauteurs relatives au sol) 2020";"hauteurs-batiments-issues-du-mnhr-modele-numerique-des-hauteurs-relatives-au-sol-2020-1";"";"https://www.data.gouv.fr/datasets/hauteurs-batiments-issues-du-mnhr-modele-numerique-des-hauteurs-relatives-au-sol-2020-1";"Métropole Européenne de Lille ";"58b69c62c751df4b175dd7a4";"";"";"A partir de la BD_TOPO, une valeur de hauteur médiane pour chaque bâtiment a été produite par statistique de zones à partir du MNHR 2020 (modèle numérique des hauteurs relatives au sol).
[Description BD_TOPO](https://app.isogeo.com/groups/6765a5c3fc6f4a4cad2557cbd87f011e/resources/2ca5cec1858f48a3a3f714a57883ad10/identification)
[Description MNHR 2020](https://app.isogeo.com/groups/6765a5c3fc6f4a4cad2557cbd87f011e/resources/b08c765239cc447e8df379841c79d4dd/history)
GEMET - INSPIRE themes, version 1.0 : Bâtiments.";"";"punctual";"Licence Ouverte / Open Licence version 2.0";"2020-04-01";"2020-12-31";"";"";False;"2024-06-05T04:19:25.939000";"2024-06-05T04:19:25.939000";"2020,batiments,cellule3d,lidar,opendata,uf-acquisition";False;1;1;"www:download-1.0-http--download";"CSW-DCAT";"data.lillemetropole.fr";"";"";"https://data.lillemetropole.fr/catalogue/dataset/a77e29ea-d81f-477f-80f5-53aae1899c71";"0.78";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";1554;239
"665fe74d8441277bfef23bd1";"Domanialité des voies - MEL";"domanialite-des-voies-mel-1";"";"https://www.data.gouv.fr/datasets/domanialite-des-voies-mel-1";"Métropole Européenne de Lille ";"58b69c62c751df4b175dd7a4";"";"";"Cette donnée définit le type de ""propriété"" d'une voie et permet de savoir à qui revient la gestion de la voirie pour la maintenance, ou tout autre type d'intervention.
Plusieurs types de domanialité sont ainsi retrouvés dans la table
GEMET - INSPIRE themes, version 1.0 : Réseaux de transport.";"";"weekly";"Licence Ouverte / Open Licence version 2.0";"1991-01-01";"1991-01-31";"other";"";False;"1991-01-01T00:00:00";"2024-06-05T04:19:25.720000";"metropole-europeenne-de-lille,multi,open-data,reseaux-de-transport,voirie";False;4;4;"ogc:wfs,ogc api - features,ogc:wms";"CSW-DCAT";"data.lillemetropole.fr";"";"";"https://data.lillemetropole.fr/catalogue/dataset/c602965b-de32-43fe-a431-5f5c47925f0c";"0.89";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";1567;464
"665fe74d1da7949369f23bd1";"Ensemble des orthophotos Haute Définition";"ensemble-des-orthophotos-haute-definition-1";"";"https://www.data.gouv.fr/datasets/ensemble-des-orthophotos-haute-definition-1";"Métropole Européenne de Lille ";"58b69c62c751df4b175dd7a4";"";"";"Ce flux de données a pour fonction de permettre l'accès aux orthophotographies hautes-résolutions produites par la cellule 3d de la Direction Donnée et Informations Géographiques de la MEL (Métropole Européenne de Lille).
**Nommage**
Les différentes orthophotographies sont nommées de la manière suivante :
année_mois_jour_ville_rue_produit_résolution_précision_projection
Exemple : 2023_lille_hoover_ortho_3cmpix_prec5cm_cc50.tif
**Utilisation**
Note pour l'utilisation sur AutoCAD Map3d :
  * Connectez-vous en suivant *Modification de l'entité FDO/Gestionnaire d'affichage/Données/Ajouter la connexion WMS*.
  * Dans le champ nom, renseignez *Raster HD* et le nom de serveur https://mel-geoserver.lillemetropole.fr/geoserver/Raster_HD/wms puis *Connecter*.
  * Votre *pnom* ainsi que votre mot de passe vous seront demandé pour vous connecter au flux WMS Raster_HD.
  * Sélectionnez la ressource souhaitée dans la liste.
  * Lors de l'import de l'orthophotographie souhaitée, prenez soin de renseigner le bon système de projection. Celui par défaut n'est pas forcément le bon.
Exemple : 2023_lille_hoover_ortho_3cmpix_prec5cm_**cc50**.tif = **EPSG:3950**
Pour l'utilisation sur Qgis :
  * Connectez-vous en suivant *Gestionnaire des sources de données/WMS WMTS/Nouveau*.
  * Dans le champ nom, renseignez *Raster HD* et le nom de serveur https://mel-geoserver.lillemetropole.fr/geoserver/Raster_HD/wms puis *OK*.
  * Sélectionnez la ressource souhaitée dans la liste.
**Ressource associée**
Fiche [DIG GeoServer Raster HD WMS](https://open.isogeo.com/s/8d2ead61c93d4ad88a91bca2cc9202fc/TcJgvhg9sJSYpkvJhGUU0SW6USF40/r/a06b76bc77b34f9ba2b9be6139cbe286?)";"";"";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2024-06-05T04:19:25.585000";"2024-06-05T04:19:25.585000";"";False;2;2;"ogc:wms-1.3.0-http-get-capabilities,ogc:wms";"CSW-DCAT";"data.lillemetropole.fr";"";"";"https://data.lillemetropole.fr/catalogue/dataset/c502ebee-085c-42eb-a869-f14678622983";"0.56";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";1407;473
"665fe74d46c5d103d49fc90f";"PLU en vigueur (Plan local d’urbanisme de la MEL) - Description du document d'urbanisme";"plu-en-vigueur-plan-local-durbanisme-de-la-mel-description-du-document-durbanisme-1";"";"https://www.data.gouv.fr/datasets/plu-en-vigueur-plan-local-durbanisme-de-la-mel-description-du-document-durbanisme-1";"Métropole Européenne de Lille ";"58b69c62c751df4b175dd7a4";"";"";"Description du document d'urbanisme
.
GEMET - INSPIRE themes, version 1.0 : Parcelles cadastrales.
GEMET - INSPIRE themes, version 1.0 : Usage des sols.
Territoires MEL : Métropole Européenne de Lille.
Catégories : Aménagement, urbanisme, foncier.
Aménagement, Urbanisme, Foncier : Plan.
Aménagement, Urbanisme, Foncier : Document d'urbanisme.";"";"punctual";"License Not Specified";"2020-06-01";"2020-06-30";"other";"";False;"2019-12-19T00:00:00";"2024-06-05T04:19:25.523000";"amenagement-urbanisme-foncier,document-durbanisme,metropole-europeenne-de-lille,parcelles-cadastrales,plan,planification,plu,plu2,plui,usage-des-sols";"2025-03-23T04:03:56.283000";8;8;"www:link-1.0-http--related,www:link-1.0-http--link,ogc api - features";"CSW-DCAT";"data.lillemetropole.fr";"2019-12-19T00:00:00";"";"https://data.lillemetropole.fr/catalogue/dataset/9c43698d-002d-4219-b9e7-db643a310c13";"0.89";0;0;0;0;0;0;0;1011;931
"665fe74d6b10a87cf49fc906";"Niveau d'exposition du bruit - Cumul des types de bruit - MEL";"niveau-dexposition-du-bruit-cumul-des-types-de-bruit-mel-1";"";"https://www.data.gouv.fr/datasets/niveau-dexposition-du-bruit-cumul-des-types-de-bruit-mel-1";"Métropole Européenne de Lille ";"58b69c62c751df4b175dd7a4";"";"";"Cette donnée est un **cumul des bruits issus des infrastructures de transport routier, ferroviaire, aérien et du bruit industriel.**
Elle alimente la carte stratégique du bruit de 3eme échéance. Une échéance est une révision de la donnée qui a lieu tous les 5 ans. La première ayant été créée en 2002, une révision est en cours pour l'année 2023. Cette donnée regroupe l'**ensemble des émissions de bruit** pour les infrastructures concernées (aérien, routier, ferroviaire et industriel), et permet la création des *cartes stratégiques du bruit*.
**Les cartes de bruit stratégique (CBS)**
Les cartes de bruit aident à l'évaluation et la prévision de ""**impact sonore aux abords de certaines infrastructures** dans certaines agglomérations.""
**Selon le Cerema:**
Les cartes de bruit stratégiques (CBS) sont un outil de connaissance et de suivi des impacts sonores liés à certaines infrastructures
- routières et autoroutières (avec trafic annuel de plus de 3 millions de véhicules) ou 
- ferroviaires (à plus de 30 000 passages de trains par an), ou constatés dans certaines agglomérations de plus de 100 000 habitants.
Pour la MEL, cette donnée alimente les **cartes stratégiques du bruit** de 3eme échéance. 
**Une échéance est une révision de la donnée qui a lieu tous les 5 ans. La première ayant été créée en 2002, une révision est en cours pour l'année 2023.**
Ces cartes informatives, sont obtenues par calcul (modèles numériques), et sont basées sur des données telles que:
**En interne:**
- Le trafic (débit, vitesse, véhicule léger et poids lourd, type de matériel)
- La topographie,
- La nature des revêtements de sol,
- La nature des voies, 
- L'implantation du bâti résidentiel, non résidentiel les établissements sensibles
**En externe:**
- Les ICPE
- Le trafic aérien
- Les voies conventionnelles (TER, fret)
**Métadonnées disponibles concernant les cartes stratégiques du bruit**
 Cartes stratégiques du bruit
     Niveau d'exposition du bruit - < 55 décibels - MEL
     Niveau d'exposition du bruit - Cumul des types de bruit - MEL
     Niveau d'exposition du bruit - Toutes infrastructures (aériens, routiers, ferroviaires, industriels) - MEL
Diagnostic PPBE (Plan de Prévention du Bruit dans l'Environnement): les cartes de bruit servent à élaborer le plan de prévention
     Zones à Enjeux - Diagnostic PPBE - Plan de prévention du bruit dans l'environnement - MEL
     Zones Calmes - Diagnostic PPBE - Plan de prévention du bruit dans l'environnement - MEL
***Qui se charge de l'élaboration des cartes stratégiques du bruit?***
Ils sont élaborés suivant les cas :
* par le préfet, pour les autoroutes et routes d’intérêt national ou européen faisant partie du domaine public routier national, ainsi que pour les infrastructures ferroviaires et les aérodromes concernés,
* par les collectivités territoriales compétentes, pour les autres infrastructures routières,
* par les établissements publics de coopération intercommunale (EPCI) compétents en matière de lutte contre les nuisances sonores, pour les agglomérations concernées.
***Pourquoi la donnée a t-elle été récoltée?***
* Pour répondre à la directive européenne de 2002-49-CE, relative à l'évaluation et la gestion du bruit dans l'environnement, une récolte de la donnée sur les émissions sonores fournies par la DGAC.
* Pour permettre d'identifier les populations exposées au bruit de différents types : aériens, EPCI, routier et ferroviaire
Territoires MEL : Métropole Européenne de Lille.
Catégories : Environnement, énergie.
Environnement, Énergie : Écologie.
Environnement, Énergie : Niveau.
Environnement, Énergie : Pollution.";"";"punctual";"License Not Specified";"2017-01-01";"2022-12-31";"other";"";False;"2019-06-01T00:00:00";"2024-06-05T04:19:25.510000";"carte-strategique-du-bruit,ecologie,environnement-energie,metropole-europeenne-de-lille,niveau,pcaet,plan-de-prevention-du-bruit,pollution";"2025-04-27T04:04:15.935000";9;9;"ogc:wfs,www:link-1.0-http--link,ogc api - features,www:download-1.0-http--download,ogc:wms";"CSW-DCAT";"data.lillemetropole.fr";"2019-06-01T00:00:00";"";"https://data.lillemetropole.fr/catalogue/dataset/9b985d0e-ff28-4369-9652-c1643f18f02e";"0.89";0;0;0;0;0;0;0;1934;1495
"665fe74dbec69aa4b29fc90c";"Carottage Amiante HAP en chaussée sur le territoire métropolitain";"carottage-amiante-hap-en-chaussee-sur-le-territoire-metropolitain-1";"";"https://www.data.gouv.fr/datasets/carottage-amiante-hap-en-chaussee-sur-le-territoire-metropolitain-1";"Métropole Européenne de Lille ";"58b69c62c751df4b175dd7a4";"";"";"Cette donnée regroupe l'ensemble des positions des analyses de recherches d'amiante et de HAP (Hydrocarbure Aromatique Polycyclique ) potentiellement présents dans les revêtements de chaussés.  
Dans le cadre de la réglementation définissant les analyses a effectuer avant travaux, La mel effectue régulièrement sur ses chaussées et trottoirs des analyses afin de déterminer la présence de fibre d'amiante et le taux d'Hydrocarbure Aromatique Polycyclique (HAP)  afin de définir le protocole nécessaire à la sécurité des intervenant sur la zone de travaux potentielle.  
Ces analyses sont réalisées par un laboratoire extérieur et indépendant de la MEL et nous est transmise sous format pdf pour les rapport et Excel pour les position des diffèrent point de prélèvement. ces fichiers excel alimentent notre base de données routières
GEMET - INSPIRE themes, version 1.0 : Réseaux de transport.
Catégories : Espace public.
Espace public : Voirie.";"";"monthly";"License Not Specified";"2007-01-01";"2007-01-31";"other";"";False;"2007-01-01T00:00:00";"2024-06-05T04:19:25.454000";"espace-public,metropole-europeenne-de-lille,multi,reseaux-de-transport,voirie";False;4;4;"ogc:wfs,ogc api - features,ogc:wms";"CSW-DCAT";"data.lillemetropole.fr";"";"";"https://data.lillemetropole.fr/catalogue/dataset/788d1c16-905c-4936-a23b-c7eeba7cdbfc";"0.89";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";1175;310
"665fe74d4247f7f1529fc908";"Orthophotographie - MEL - 2011";"orthophotographie-mel-2011-1";"";"https://www.data.gouv.fr/datasets/orthophotographie-mel-2011-1";"Métropole Européenne de Lille ";"58b69c62c751df4b175dd7a4";"";"";"Orthophotographie couleur du territoire métropolitain (emprise 95 communes, zone frontalière et une partie de la Communauté de Communes Pévèle-Carambault).
GEMET - INSPIRE themes, version 1.0 : Ortho-imagerie.
Territoires MEL : Métropole Européenne de Lille.
Catégories : Aménagement, urbanisme, foncier.
Aménagement, Urbanisme, Foncier : Orthophoto.";"";"";"License Not Specified";"";"";"other";"";False;"2011-06-27T00:00:00";"2024-06-05T04:19:25.390000";"amenagement-urbanisme-foncier,metropole-europeenne-de-lille,ortho-imagerie,orthophoto,photographie-aerienne";False;3;3;"ogc:wms-1.3.0-http-get-capabilities,www:download-1.0-http--download,ogc:wms";"CSW-DCAT";"data.lillemetropole.fr";"";"";"https://data.lillemetropole.fr/catalogue/dataset/7c5346bb-2756-40ec-9d2b-51868a32d933";"0.67";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";937;213
"665fe74d69c257dd6f9fc908";"MNT (modèle numérique de terrain) issu du LiDAR - SCoT Lille Metropole et MEL - 2020";"mnt-modele-numerique-de-terrain-issu-du-lidar-scot-lille-metropole-et-mel-2020-1";"";"https://www.data.gouv.fr/datasets/mnt-modele-numerique-de-terrain-issu-du-lidar-scot-lille-metropole-et-mel-2020-1";"Métropole Européenne de Lille ";"58b69c62c751df4b175dd7a4";"";"";"L’emprise du projet recouvre les limites du Schéma de Cohérence Territorial (SCoT) Lille Métropole, à savoir les communes de la Métropole Européenne de Lille (MEL) et de la Communauté de Communes Pévèle Carembault (38 communes au sud-est du territoire métropolitain). De plus, cette emprise outrepasse légèrement ces limites administratives d'environ 2km, permettant ainsi de disposer de données sur le secteur frontalier au nord-ouest et nord-est de l’actuel territoire métropolitain ainsi que les territoires limitrophes au sud-ouest et sud-est.
**Fiche référence pour l'acquisition des produits dérivés :**
* Acquisition aérienne - MEL/SCoT - 2020
GEMET - INSPIRE themes, version 1.0 : Installations de suivi environnemental.
GEMET - INSPIRE themes, version 1.0 : Zones à risque naturel.";"";"punctual";"License Not Specified";"2020-04-01";"2020-12-31";"other";"";False;"2020-04-01T00:00:00";"2024-06-05T04:19:25.346000";"2020,altimetrie,cellule3d,installations-de-suivi-environnemental,lidar,mnt,modele-numerique-de-terrain,nuage-de-points,open-data,uf-acquisition,zones-a-risque-naturel";False;3;3;"ogc:wms-1.3.0-http-get-capabilities,www:download-1.0-http--download,ogc:wms";"CSW-DCAT";"data.lillemetropole.fr";"";"";"https://data.lillemetropole.fr/catalogue/dataset/8a6b8f6f-766f-4c24-a47c-ce4b22edd01e";"1.00";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";1933;753
"665fe74d5f3e53a1f79fc90d";"Acquisition aérienne - MEL/SCoT - 2020";"acquisition-aerienne-mel-scot-2020-1";"";"https://www.data.gouv.fr/datasets/acquisition-aerienne-mel-scot-2020-1";"Métropole Européenne de Lille ";"58b69c62c751df4b175dd7a4";"";"";"L’emprise du projet recouvre les limites du Schéma de Cohérence Territorial (SCoT) Lille Métropole, à savoir les communes de la Métropole Européenne de Lille (MEL) et de la Communauté de Communes Pévèle Carembault (38 communes au sud-est du territoire métropolitain). De plus, cette emprise outrepasse légèrement ces limites administratives d'environ 2km, permettant ainsi de disposer de données sur le secteur frontalier au nord-ouest et nord-est de l’actuel territoire métropolitain ainsi que les territoires limitrophes au sud-ouest et sud-est.
La technologie Light Detection And Ranging (LiDAR) est une méthode de télédétection. Un capteur LiDAR recueille des informations sous forme de nuages de points. Ce système d'acquisition de données est utilisé pour produire des modèles numériques (de terrain, d'élévation,...).
**Produits liés à cette campagne d'acquisition :**
* Nuage de points LiDAR - MEL/SCoT - 2020
* Orthophotographie - MEL - 2020
* Orthophotographie - CCPC - 2020
* Maquette 3D - MEL - 2020
* MNT (modèle numérique de terrain) issu du LiDAR - SCoT Lille Metropole et MEL - 2020
* MNE (modèle numérique d'élévation) issu du LiDAR - SCoT Lille Metropole et MEL - 2020
* MNHR (modèle numérique des hauteurs relatives au sol) issu du LiDAR - SCoT Lille Metropole et MEL - 2020 
* Cadastre solaire issu du LiDAR - SCoT Lille Metropole et MEL - 2020
GEMET - INSPIRE themes, version 1.0 : Installations de suivi environnemental.
GEMET - INSPIRE themes, version 1.0 : Zones à risque naturel.";"";"punctual";"License Not Specified";"2020-04-01";"2020-12-31";"other";"";False;"2020-04-01T00:00:00";"2024-06-05T04:19:25.325000";"2020,altimetrie,cellule3d,installations-de-suivi-environnemental,lidar,nuage-de-points,open-data,uf-acquisition,zones-a-risque-naturel";False;1;1;"www:link-1.0-http--link";"CSW-DCAT";"data.lillemetropole.fr";"";"";"https://data.lillemetropole.fr/catalogue/dataset/7a5ca44f-405c-4d09-82e7-9d6a89f904c9";"0.89";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";1161;187
"665fe74d34ea97f4449fc90d";"Classe de trafic des voies métropolitaines";"classe-de-trafic-des-voies-metropolitaines-1";"";"https://www.data.gouv.fr/datasets/classe-de-trafic-des-voies-metropolitaines-1";"Métropole Européenne de Lille ";"58b69c62c751df4b175dd7a4";"";"";"Cette donnée est le classement de la voie dans une tranche de trafic, et permet d'identifier les zones à fort trafic.
Les tranches de trafic sont les suivantes :
* Non Circulée
* Inférieure à 1500 v/j
* de 1500 à 6000 v/j
* de 6000 à 13000 v/j
* de 13000 à 30000 v/j
* supérieur à 30000 v/j
GEMET - INSPIRE themes, version 1.0 : Réseaux de transport.";"";"annual";"License Not Specified";"1991-01-01";"1991-01-31";"other";"";False;"1991-01-01T00:00:00";"2024-06-05T04:19:25.276000";"metropole-europeenne-de-lille,multi,reseaux-de-transport,voirie";False;4;4;"ogc:wfs,ogc api - features,ogc:wms";"CSW-DCAT";"data.lillemetropole.fr";"";"";"https://data.lillemetropole.fr/catalogue/dataset/7019365f-b9d4-4e8c-857a-9327b8329a17";"0.89";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";1642;383
"665fe74deb29afb79f9fc90e";"MNE (modèle numérique d'élévation) issu du LiDAR - SCoT Lille Metropole et MEL - 2018";"mne-modele-numerique-delevation-issu-du-lidar-scot-lille-metropole-et-mel-2018-1";"";"https://www.data.gouv.fr/datasets/mne-modele-numerique-delevation-issu-du-lidar-scot-lille-metropole-et-mel-2018-1";"Métropole Européenne de Lille ";"58b69c62c751df4b175dd7a4";"";"";"Le MNE de 2018 a été produit à partir de données LiDAR. L'emprise de ce produit recouvre les limites du Schéma de Cohérence Territorial (SCoT) en application sur les communes faisant partie de la MEL, de la Communauté de Communes de la Haute Deûle (5 communes au sud du territoire métropolitain) et de la Communauté de Communes Pévèle Carembault (38 communes au sud-est du territoire métropolitain). De plus, cette emprise outrepasse légèrement cette limite administrative, permettant de disposer de données sur le secteur frontalier au nord-ouest et nord-est de l’actuel territoire métropolitain ainsi que les territoires limitrophes, sur 2 à 8 kms hors des limites du SCoT.
Ce type de données permet de représenter tous les types d'élévation sous la forme d'une grille raster.
#### Données associés :
- Nuage de points issu du LiDAR - SCoT Lille Metropole et MEL - 2018 ;
- MNT (modèle numérique de terrain) issu du LiDAR - SCoT Lille Metropole et MEL - 2018 ;
- MNTB (modèle numérique de terrain et bâti) issu du LiDAR - SCoT Lille Metropole et MEL - 2018 ;
L'acquisition de données LiDAR a été motivée par la volonté de la direction de l'énergie de la MEL de créer un cadastre solaire. Ces données sont aussi utilisées pour fournir des données aux services en charge de l'aménagement et de la gestion environnementale.  
Les données concernant les établissements pénitentiaires sont exclus des exports.
GEMET - INSPIRE themes, version 1.0 : Installations de suivi environnemental.
GEMET - INSPIRE themes, version 1.0 : Zones à risque naturel.
GEMET - INSPIRE themes, version 1.0 : Altitude.
Territoires MEL : SCoT de Lille Métropole.
Catégories : Aménagement, urbanisme, foncier.
Aménagement, Urbanisme, Foncier : MNE.
Aménagement, Urbanisme, Foncier : Nuage de points.
Aménagement, Urbanisme, Foncier : Modèle numérique de terrain.
Aménagement, Urbanisme, Foncier : Lidar.";"";"punctual";"Licence Ouverte / Open Licence version 2.0";"2018-01-01";"2018-12-31";"other";"";False;"2018-01-28T00:00:00";"2024-06-05T04:19:25.196000";"altimetrie,altitude,amenagement-urbanisme-foncier,installations-de-suivi-environnemental,lidar,mne,modele-numerique-de-terrain,nuage-de-points,scot-de-lille-metropole,zones-a-risque-naturel";False;6;6;"ogc:wms-1.3.0-http-get-capabilities,www:download-1.0-http--download,ogc:wms";"CSW-DCAT";"data.lillemetropole.fr";"";"";"https://data.lillemetropole.fr/catalogue/dataset/726b53f9-0df3-475b-b0e1-42a888ed81fe";"1.00";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";2086;1291
