"id";"title";"slug";"acronym";"url";"organization";"organization_id";"owner";"owner_id";"description";"description_short";"frequency";"license";"temporal_coverage.start";"temporal_coverage.end";"spatial.granularity";"spatial.zones";"featured";"created_at";"last_modified";"tags";"archived";"resources_count";"main_resources_count";"resources_formats";"harvest.backend";"harvest.domain";"harvest.created_at";"harvest.modified_at";"harvest.remote_url";"quality_score";"metric.discussions";"metric.discussions_open";"metric.reuses";"metric.reuses_by_months";"metric.dataservices";"metric.followers";"metric.followers_by_months";"metric.views";"metric.resources_downloads"
"602fb471caa80470c47a57e1";"Rosny-sur-Seine - Equipements jeunesse";"rosny-sur-seine-equipements-jeunesse";"";"https://www.data.gouv.fr/datasets/rosny-sur-seine-equipements-jeunesse";"Rosny-sur-seine";"602e797a30d5da86b9fc0c57";"";"";"Ce jeu de données propose la liste des établissements dédiés aux jeunes de 6 ans à 17 ans de la commune Rosny-sur-Seine, leurs adresses et caractéristiques (site web, téléphone, email, horaires d’ouverture…).";"";"";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2021-02-18T14:39:12";"2021-02-18T14:39:12";"challengeopendata,culture,culture-tourisme,education,loisirs,rosny-sur-seine,sports";"2025-09-08T00:00:22.581000";5;4;"zip,json,pdf,csv";"DCAT";"gpseo.opendatasoft.com";"2021-02-18T14:39:12";"2021-02-18T14:39:12";"https://gpseo.opendatasoft.com/explore/dataset/rosny-sur-seine-equipements-jeunesse/";"0.44";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";1;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2031;1280
"602fb471bca4d4f17a7ce5a4";"Rosny-sur-Seine / Délibérations 2019";"rosny-sur-seine-deliberations-2019";"";"https://www.data.gouv.fr/datasets/rosny-sur-seine-deliberations-2019";"";"";"";"";"Délibérations du conseil municipal de la commune de Rosny-sur-Seine en 2019.";"";"unknown";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2021-02-19T13:52:01.117000";"2021-02-19T11:17:23";"administration,deliberation";"2021-03-16T01:22:40.076000";3;3;"json,pdf,csv";"";"gpseo.opendatasoft.com";"";"";"";"0.33";0;0;0;0;0;0;0;887;223
"602fb471a135cc2a747a57e0";"Rosny-sur-Seine - Budget primitif 2020";"rosny-sur-seine-budget-primitif-2020";"";"https://www.data.gouv.fr/datasets/rosny-sur-seine-budget-primitif-2020";"Rosny-sur-seine";"602e797a30d5da86b9fc0c57";"";"";"Jeu de données sur le budget primitif 2020 de la commune Rosny-sur-Seine.";"";"";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2021-02-18T14:48:02";"2021-02-18T14:48:02";"2020,administration,budget,budget-primitif,challengeopendata,economie,finances-publiques,rosny-sur-seine";"2025-09-08T00:00:22.621000";3;2;"json,pdf,csv";"DCAT";"gpseo.opendatasoft.com";"2021-02-18T14:48:02";"2021-02-18T14:48:02";"https://gpseo.opendatasoft.com/explore/dataset/workflow-132496-replace-582630/";"0.33";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";1;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2465;1080
"602fb4716466cc63797ce5a4";"Rosny-sur-Seine - Budget primitif 2018";"rosny-sur-seine-budget-primitif-2018";"";"https://www.data.gouv.fr/datasets/rosny-sur-seine-budget-primitif-2018";"Rosny-sur-seine";"602e797a30d5da86b9fc0c57";"";"";"Jeu de données sur le budget primitif 2018 de Rosny-sur-Seine";"";"";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2021-02-18T14:40:40";"2021-02-18T14:40:40";"2018,administration,budget,budget-primitif,challengeopendata,finances-publiques,rosny-sur-seine";"2025-09-08T00:00:22.661000";3;2;"json,pdf,csv";"DCAT";"gpseo.opendatasoft.com";"2021-02-18T14:40:40";"2021-02-18T14:40:40";"https://gpseo.opendatasoft.com/explore/dataset/rosny-sur-seine-budget-primitif-2018/";"0.33";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";1;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2118;889
"602fb4717a44ee78357ce5a4";"Epône - Défibrillateurs";"epone-defibrillateurs";"";"https://www.data.gouv.fr/datasets/epone-defibrillateurs";"Epône";"602f9a6fce76a5774f71cf60";"";"";"Sur le jeu de données figurent les champs suivants: Nom donné au défibrillateur, disponibilité horaire et journalière du défibrillateur, coordonnées GPS du défibrillateur, adresse du défibrillateur, modalité d’accès au défibrillateur, coordonnées de contact des exploitants du défibrillateurs (tel, mail), état de fonctionnement du défibrillateur.";"";"";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2021-02-18T11:18:23";"2021-02-18T11:18:23";"challengeopendata,defibrillateur,epone,sante,sante-social,social,urgence";"2025-09-08T00:12:15.091000";5;4;"zip,json,pdf,csv";"DCAT";"gpseo.opendatasoft.com";"2021-02-18T11:18:23";"2021-02-18T11:18:23";"https://gpseo.opendatasoft.com/explore/dataset/defibrillateurs/";"0.44";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2095;1678
"602fb4714fac5ebb6b7ce5a4";"Epône - Monuments historiques";"epone-monuments-historiques";"";"https://www.data.gouv.fr/datasets/epone-monuments-historiques";"Epône";"602f9a6fce76a5774f71cf60";"";"";"Adresse du lieu, description, date à laquelle le lieu a été classé monument historique";"";"";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2021-02-18T12:03:26";"2021-02-18T12:03:26";"challengeopendata,culture-tourisme,epone,patrimoine,tourisme,urbanisme";"2025-09-08T00:12:15.161000";5;4;"zip,json,pdf,csv";"DCAT";"gpseo.opendatasoft.com";"2021-02-18T12:03:26";"2021-02-18T12:03:26";"https://gpseo.opendatasoft.com/explore/dataset/monuments_historiques_epone/";"0.33";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2808;1900
"602fb471259c6a0f867ce5a4";"Nézel - actes état civil";"nezel-actes-etat-civil";"";"https://www.data.gouv.fr/datasets/nezel-actes-etat-civil";"Mairie de Nézel";"5fc16c05ab34a76f47019893";"";"";"Nombre de mariages (aucun en 2020), de naissances et de décès.";"";"";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2021-02-18T10:42:39";"2021-02-18T10:42:39";"administration,challengeopendata,deces,mariage,naissance,nezel";"2025-09-08T00:04:29.447000";3;2;"json,pdf,csv";"DCAT";"gpseo.opendatasoft.com";"2021-02-18T10:42:39";"2021-02-18T10:42:39";"https://gpseo.opendatasoft.com/explore/dataset/nezel_templates_actes_etat_civil/";"0.33";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2877;1173
"602fb4710288bd14067ce5a4";"Nézel - accueil petite enfance";"nezel-accueil-petite-enfance";"";"https://www.data.gouv.fr/datasets/nezel-accueil-petite-enfance";"Mairie de Nézel";"5fc16c05ab34a76f47019893";"";"";"Le type d’établissement, ici micro-crèche ou école maternelle. Il y a des données pour la localisation (adresse / CP / commune / code Insee, géopoint), pour contacter il ya aussi le numéro de téléphone. Il existe des informations administratives à destination des citoyens (Gestionnaire / Gestion, capacité, age mini et maxi).";"";"";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2021-02-19T15:06:07.111000";"2021-02-19T15:06:07.111000";"challengeopendata,creche,ecole,education,nezel,petite-enfance";"2025-09-08T00:04:29.493000";5;4;"zip,json,pdf,csv";"DCAT";"gpseo.opendatasoft.com";"2021-02-19T15:06:07.111000";"2021-02-19T15:06:07.111000";"https://gpseo.opendatasoft.com/explore/dataset/nezel-accueil-petite-enfance/";"0.44";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2288;1514
"602fb470d108a829eb7ce5a4";"Epône - Base de commerces";"epone-base-de-commerces";"";"https://www.data.gouv.fr/datasets/epone-base-de-commerces";"Epône";"602f9a6fce76a5774f71cf60";"";"";"Ce jeu contient les horaires d’ouverture, code postaux, adresses, régions, communes, latitudes, longitudes, catégories.";"";"";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2021-02-18T11:37:50";"2021-02-18T11:37:50";"activite-economique,challengeopendata,commerce,commerce-local,economie,entreprise,epone,urbanisme";"2025-09-08T00:12:15.236000";5;4;"zip,json,pdf,csv";"DCAT";"gpseo.opendatasoft.com";"2021-02-18T11:37:50";"2021-02-18T11:37:50";"https://gpseo.opendatasoft.com/explore/dataset/base-de-commerces-epone/";"0.33";0;0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";0;0;"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";2789;1678
"602fb470a135cc2a747a57df";"Rosny-sur-Seine / Délibérations 2015";"rosny-sur-seine-deliberations-2015";"";"https://www.data.gouv.fr/datasets/rosny-sur-seine-deliberations-2015";"";"";"";"";"Délibérations du conseil municipal de la commune de Rosny-sur-Seine en 2015.
Jeu données comporte: Nom, ID, Feuillet dans le registre, SIRET, Objet de la délibération, Date de la délibération";"";"unknown";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2021-02-19T13:52:00.674000";"2021-02-19T10:29:42.283000";"administration,deliberation,rosny-sur-seine";"2021-03-16T01:22:40.090000";3;3;"json,pdf,csv";"";"gpseo.opendatasoft.com";"";"";"";"0.33";0;0;0;0;0;0;0;580;54
