"id";"title";"slug";"acronym";"url";"organization";"organization_id";"owner";"owner_id";"description";"description_short";"frequency";"license";"temporal_coverage.start";"temporal_coverage.end";"spatial.granularity";"spatial.zones";"featured";"created_at";"last_modified";"tags";"archived";"resources_count";"main_resources_count";"resources_formats";"harvest.backend";"harvest.domain";"harvest.created_at";"harvest.modified_at";"harvest.remote_url";"quality_score";"metric.discussions";"metric.discussions_open";"metric.reuses";"metric.reuses_by_months";"metric.dataservices";"metric.followers";"metric.followers_by_months";"metric.views";"metric.resources_downloads"
* Belleville sur Loire
**Contexte de collecte**
La couche ponctuelle des centrales a été créée pour permettre l'application des PPI produits par les préfectures de département.
Le Plan particulier d’intervention (PPI) est un dispositif établi par l’État pour protéger les personnes, les biens et l’environnement et pour faire face aux risques particuliers liés à l’existence d’une installation industrielle et/ou nucléaire.
**Méthode de collecte**
Les ponctuels ont été créés à partir des éléments et plans du PPI des 3 centrales.
Cette couche est utilisée dans le cadre des exercices de sécurité civil.
**Attributs**
| Champ | Alias | Type |
| --- | --- | --- |
| `OBJECTID` |  | `integer` |
| `NOM` | Nom de la centrale | `char` |
Pour plus d’informations, consultez [la métadonnée sur le catalogue Isogeo](https://open.isogeo.com/s/1742fb942d7b4756b9778c3b3cbc992e/HWglEr-z4Bry_rKQOTINX9gAH4Yu0/r/17675d09bcf24498a433cbeccad8e684).";"";"unknown";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";False;"2025-12-09T00:03:22.619000";"2025-12-09T00:03:22.619000";"centrales-nucleaires,patrimoine-batimentaire,risques,risques-industriels,risques-nucleaires,risques-technologiques";False;2;2;"shapefile,csv";"DCAT";"dcat.isogeo.com";"";"";"";"0.33";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";1;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";205;22
"693766cdda0a99f141cb6a2e";"Séries longues des salaires dans la fonction publique ";"series-longues-des-salaires-dans-la-fonction-publique";"";"https://www.data.gouv.fr/datasets/series-longues-des-salaires-dans-la-fonction-publique";"Institut national de la statistique et des études économiques (Insee)";"534fff81a3a7292c64a77e5c";"";"";"Les séries longues de salaires sont ventilées par sexe, versant de la fonction publique, statut de la fonction publique, centiles de salaire. En plus de la moyenne, plusieurs statistiques sur la distribution des salaires sont disponibles. Les salaires peuvent être exprimés en euros constants, en indice base 100 en 1996 ou en évolution en euros constants par rapport à l'année précédente. 
Champ : France hors Mayotte, agents de la fonction publique, hors militaires, apprentis, contrats d’engagement du service public, internes et externes médicaux, assistants maternels et familiaux ; y compris contrats aidés.
Ces données peuvent également être consultées dans l'outil de datavisualisation sur les salaires.";"";"annual";"Licence Ouverte / Open Licence version 2.0";"1995-01-01";"2023-01-01";"";"";False;"2023-11-29T16:37:00";"2025-12-09T00:01:17.276000";"salaires,statistiques";False;1;1;"";"DCAT";"api.insee.fr";"";"";"https://catalogue-donnees.insee.fr/fr/catalogue/recherche/DS_DERA_PUBLIC_SERIES_LONGUES";"0.78";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";207;6
"693766ccda0a99f141cb6a2d";"Salaires dans la fonction publique par catégorie socioprofessionnelle détaillée";"salaires-dans-la-fonction-publique-par-categorie-socioprofessionnelle-detaillee";"";"https://www.data.gouv.fr/datasets/salaires-dans-la-fonction-publique-par-categorie-socioprofessionnelle-detaillee";"Institut national de la statistique et des études économiques (Insee)";"534fff81a3a7292c64a77e5c";"";"";"Les salaires nets en équivalent temps plein (EQTP) sont ventilées par catégorie socioprofessionnelle détaillée, sexe, tranche d’âge, versant de la fonction publique, statut de la fonction publique et temps de travail. Les effectifs mesurés en EQTP sont également disponibles pour chacune des catégories.
Champ : France hors Mayotte, agents de la fonction publique, hors militaires, apprentis, contrats d’engagement du service public, internes et externes médicaux, assistants maternels et familiaux ; y compris contrats aidés.
Certaines professions peuvent être exercées à la fois en tant que salariés du privé ou que salariés du public (par exemple médecin) ou encore en tant que non-salariés (par exemple avocat) ; pour ces professions, seuls les salariés exerçant dans le public ont été pris en compte. Les professions majoritairement exercées dans le privé ont par ailleurs été exclues du champ.
Ces données peuvent également être consultées dans l'outil de datavisualisation sur les salaires.";"";"annual";"Licence Ouverte / Open Licence version 2.0";"2023-01-01";"2023-01-01";"";"";True;"2025-12-04T11:31:19";"2025-12-09T00:01:16.522000";"salaires,statistiques";False;1;1;"";"DCAT";"api.insee.fr";"";"";"https://catalogue-donnees.insee.fr/fr/catalogue/recherche/DS_DERA_PUBLIC_ANNUEL";"0.78";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";1357;149
