"id";"title";"slug";"acronym";"url";"organization";"organization_id";"owner";"owner_id";"description";"description_short";"frequency";"license";"temporal_coverage.start";"temporal_coverage.end";"spatial.granularity";"spatial.zones";"featured";"created_at";"last_modified";"tags";"archived";"resources_count";"main_resources_count";"resources_formats";"harvest.backend";"harvest.domain";"harvest.created_at";"harvest.modified_at";"harvest.remote_url";"quality_score";"metric.discussions";"metric.discussions_open";"metric.reuses";"metric.reuses_by_months";"metric.dataservices";"metric.followers";"metric.followers_by_months";"metric.views";"metric.resources_downloads"
Toute observation est prise en compte: il peut s'agir de populations implantées, mais aussi d'individus erratiques.
Cette couche représente l'état des connaissances au moment de sa réalisation, elle ne doit pas être considérée comme exhaustive. La présence de l'espèce en dehors des zones identifiées est possible. 
Se référer à la notice de lecture des cartes ainsi qu'aux cartes PDF pour plus d'informations.";"";"";"Licence Ouverte / Open Licence version 2.0";"";"";"other";"";False;"2020-06-18T00:00:00";"2020-06-23T00:00:00";"alsace,champagne-ardenne,donnees-ouvertes,grand-est,inspire,lorraine,repartition-des-especes";False;6;2;"esri shapefile (shp)";"CSW-ISO-19139";"ogc.geo-ide.developpement-durable.gouv.fr";"2019-03-01T00:00:00";"2020-06-23T00:00:00";"http://catalogue.geo-ide.developpement-durable.gouv.fr/catalogue/srv/fre/catalog.search#/metadata/fr-120066022-jdd-e56cc200-fb17-41b2-923b-a58d1a40f831";"0.56";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";597;249
"67373d398cf405ef3cc25394";"Pentes de l'Orne - Normandie";"pentes-de-lorne-normandie";"";"https://www.data.gouv.fr/datasets/pentes-de-lorne-normandie";"Direction régionale de l'Environnement, de l'Aménagement et du Logement de Normandie";"57275bd288ee387fd5a19f12";"";"";"Représentation des classes de pentes supérieures obtenues par traitement automatique du modèle numérique de terrain RGE ALTI de l’IGN au pas de 5m :
1 - Pentes inférieures à 10% (5,71°)
2 - Pentes entre 10% (5,71°) et 20°
3 - Pentes entre 20° et 30°
4 - Pentes entre 30° et 40°
5 - Pentes supérieures à 40°";"";"punctual";"Licence Ouverte / Open Licence version 2.0";"";"";"other";"";False;"2024-06-10T00:00:00";"2024-06-10T00:00:00";"altitude,donnee-generique-milieu-physique,donnees-ouvertes,inspire";False;2;1;"esri shapefile (shp)";"CSW-ISO-19139";"ogc.geo-ide.developpement-durable.gouv.fr";"2019-10-14T00:00:00";"2024-06-10T00:00:00";"http://catalogue.geo-ide.developpement-durable.gouv.fr/catalogue/srv/fre/catalog.search#/metadata/fr-120066022-jdd-a333feb6-e54e-4f5a-ab3b-52485489b91e";"0.78";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";730;113
"67373d39ec00afe5cdc40ad8";"ETAT DES LIEUX 2019 DES MASSES D'EAUX SUPERFICIELLES PAR SOUS-BASSIN VERSANT EN GRAND EST";"etat-des-lieux-2019-des-masses-deaux-superficielles-par-sous-bassin-versant-en-grand-est";"";"https://www.data.gouv.fr/datasets/etat-des-lieux-2019-des-masses-deaux-superficielles-par-sous-bassin-versant-en-grand-est";"DREAL Grand Est";"5883d10488ee3810d19b81e3";"";"";"L’Union européenne a fixé à ses états membres l’objectif de préserver et d’améliorer l’état des eaux superficielles. 
La définition de cet état et son suivi sont établis par la Directive cadre sur l’eau (DCE) 2000/60/CE du 23 octobre 2000 et la réglementation française associée, notamment l’arrêté du 25 janvier 2010 relatif aux méthodes et critères d’évaluation de l’état écologique, de l’état chimique et du potentiel écologique des eaux de surface.
Les masses d’eau superficielles sont qualifiées par l’état écologique et  l'état chimique :
- l’état écologique , constitué essentiellement de l’état biologique et la physico-chimie (paramètres « généraux » comme l’oxygène dissous, les nutriments... et polluants spécifiques dangereux).
- l’état chimique, déterminé par le respect des normes de qualité environnementale (NQE) fixées pour les substances dites «prioritaires» (métaux lourds, pesticides...), ayant un impact sur la santé humaine et l’environnement.
Concernant l'état chimique, il s'agit dans cette couche de l'état chimique sans ubiquistes. Les substances dites ""ubiquistes"" sont des composés chimiques émis par les activités humaines, à caractère persistant, bioaccumulables et toxiques, présentes dans les milieux aquatiques à des concentrations supérieures aux normes de qualité environnementale. De ce fait, elles dégradent régulièrement l’état des masses d’eau et masquent les progrès accomplis par ailleurs. Les substances considérées comme ubiquistes sont les hydrocarbures aromatiques polycycliques(HAP), le tributylétain, le diphénylétherbromé et le mercure.
Un nouvel état des lieux a été établi en 2019 pour l’élaboration du SDAGE 2022-2027.
En Grand-Est, les 3 grands bassins hydrographiques (Rhin-Meuse, Seine-Normandie et Rhône-Méditerranée) présents sur le territoire de la région  Grand Est ont réalisé ces travaux d’actualisation.
Les objectifs de l’état des lieux sont  :
* informer le public et les acteurs du bassin sur l’état des masses d’eau ;
* connaître l’évolution et le niveau des pressions et des impacts issus des activités humaines ;
* identifier les masses d’eau sur lesquelles il existe un risque de non atteinte des objectifs environnementaux (RNAOE) en 2027 ;
* programmer sur ces bassins versants « à problème » des actions de reconquête de la qualité des eaux au travers du programme de mesures (PDM) ; cette analyse est menée sur l’ensemble des masses d’eau par chacune des agences de l’eau et des DREAL de bassin. 
Pour des données et des métadonnées plus complètes sur les résultats de l’état des lieux, il est nécessaire de se reporter aux informations disponibles sur les sites internet des 3 agences de l’eau présentes sur le territoire de la région.
Agence de l'Eau Seine-Normandie : 
http://www.eau-seine-normandie.fr/domaines-d-action/sdage/etat-des-lieux
Agence de l'Eau Rhin-Meuse :
http://cdi.eau-rhin-meuse.fr/Record.htm?record=19336735124911549179
Agence de l'Eau Rhône-Méditerranée :
https://www.rhone-mediterranee.eaufrance.fr/gestion/sdage2022/etapes-delaboration-du-sdage-2022-2027
Pour l'analyse de l'état des lieux des masses d'eau, vous pouvez prendre aussi connaissance de l'article suivant :
http://www.grand-est.developpement-durable.gouv.fr/l-etat-des-masses-d-eau-2019-a19356.html";"";"";"Licence Ouverte / Open Licence version 2.0";"";"";"other";"";False;"2021-03-30T00:00:00";"2021-02-15T00:00:00";"donnees-ouvertes,eau-surveillance,eaux-superficielles,etat-chimique,etat-des-lieux,etat-ecologique";False;6;2;"esri shapefile (shp)";"CSW-ISO-19139";"ogc.geo-ide.developpement-durable.gouv.fr";"";"2021-02-15T00:00:00";"http://catalogue.geo-ide.developpement-durable.gouv.fr/catalogue/srv/fre/catalog.search#/metadata/fr-120066022-jdd-879b05e8-6dc9-4925-80d4-f423d5036c9b";"0.56";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";810;356
"67373d398cf405ef3cc25393";"Natura 2000 : Directives ""Oiseaux"" - ZPS - Normandie";"natura-2000-directives-oiseaux-zps-normandie";"";"https://www.data.gouv.fr/datasets/natura-2000-directives-oiseaux-zps-normandie";"Direction régionale de l'Environnement, de l'Aménagement et du Logement de Normandie";"57275bd288ee387fd5a19f12";"";"";"Emprises des Zones de Protection Spéciales (ZPS) désignées par la France au titre de la directive européenne «oiseaux» de 1979 concernant la conservation des oiseaux sauvages.";"";"punctual";"Licence Ouverte / Open Licence version 2.0";"";"";"other";"";False;"2024-04-05T00:00:00";"2025-02-20T00:00:00";"donnees-ouvertes,inspire,natura,nature-paysage-biodiversite-zonages-nature,repartition-des-especes";False;3;1;"esri shapefile (shp)";"CSW-ISO-19139";"ogc.geo-ide.developpement-durable.gouv.fr";"2013-10-23T00:00:00";"2025-02-20T00:00:00";"http://catalogue.geo-ide.developpement-durable.gouv.fr/catalogue/srv/fre/catalog.search#/metadata/fr-120066022-jdd-2ba07c2b-111d-480b-a233-88ea5e11beea";"0.67";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";892;234
"67373d39ec00afe5cdc40ad7";"Cartes de sensibilité - Cartes Atlas non sensibles - Milvus_Milvus (Milan Royal)";"cartes-de-sensibilite-cartes-atlas-non-sensibles-milvus-milvus-milan-royal";"";"https://www.data.gouv.fr/datasets/cartes-de-sensibilite-cartes-atlas-non-sensibles-milvus-milvus-milan-royal";"DREAL Grand Est";"5883d10488ee3810d19b81e3";"";"";"Carte de sensibilité réalisée par le réseau ODONAT Grand Est en 2018 - 2019.
La répartition de l'espèce est représentée à partir de données de présence récentes (1999 – 2018 ou 2009 – 2018 selon les espèces).
Il s’agit des mailles 10 x 10 km Lambert 93 dans lesquelles au moins une observation de l'espèce a été réalisée lors de la période récente.
Toute observation est prise en compte: il peut s'agir de populations implantées, mais aussi d'individus erratiques.
Cette couche représente l'état des connaissances au moment de sa réalisation, elle ne doit pas être considérée comme exhaustive. La présence de l'espèce en dehors des zones identifiées est possible.
Se référer à la notice de lecture des cartes ainsi qu'aux cartes PDF pour plus d'informations.";"";"";"Licence Ouverte / Open Licence version 2.0";"";"";"other";"";False;"2021-01-29T00:00:00";"2021-01-25T00:00:00";"alsace,champagne-ardenne,donnees-ouvertes,grand-est,inspire,lorraine,repartirion-des-especes,repartition-des-especes";False;6;2;"esri shapefile (shp)";"CSW-ISO-19139";"ogc.geo-ide.developpement-durable.gouv.fr";"2019-03-01T00:00:00";"2021-01-25T00:00:00";"http://catalogue.geo-ide.developpement-durable.gouv.fr/catalogue/srv/fre/catalog.search#/metadata/fr-120066022-jdd-d2f8a810-a393-4db9-a800-ec2194c0d597";"0.56";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";625;259
"67373d398cf405ef3cc25392";"Couche d'alerte des espèces végétales à forte valeur patrimoniale (27 76)";"couche-dalerte-des-especes-vegetales-a-forte-valeur-patrimoniale-27-76";"";"https://www.data.gouv.fr/datasets/couche-dalerte-des-especes-vegetales-a-forte-valeur-patrimoniale-27-76";"Direction régionale de l'Environnement, de l'Aménagement et du Logement de Normandie";"57275bd288ee387fd5a19f12";"";"";"Localisation des enjeux des Plantes vasculaires pour la Normandie orientale (= Haute-Normandie), observées depuis 2000
Description du contenu
Cette couche donne la localisation des observations de plantes vasculaires (Fougères et Plantes à graines) réalisées après le 31/12/1999 pour les deux départements de Normandie orientale (27 et 76) et selon les enjeux suivants :
1. Plantes protégées [Plantes vasculaires (Fougères et Plantes à graines).
On entend par ""Plantes protégées"" les taxons inscrits à un des textes réglementaires suivants :
- Annexe II et IV de la Directive 92/43 CEE : ""Habitats, Faune, Flore"" (Protection européenne)
- Annexe 1 et 2 de l'arrêté du 20 janvier 1982 modifié par l’arrêté du 31 août 1995 (Protection nationale)
- en région Haute-Normandie au titre de l’arrêté du 3 avril 1990 (Protection régionale)
Sont exclus :
- les taxons considérés comme ""non spontanés"" (Statut de spontanéité = ""C"") pour ""Protection régionale""
- et les taxons considérés comme ""non indigènes"" (Statut de spontanéité <> ""I"" ou ""I?"") pour ""Protection nationale"" et ""Directive 92/43 CEE : Habitats, Faune, Flore""
- mais aussi les observations de populations cultivées.
2. Plantes vasculaires menacées ou disparues au niveau régional (cotation UICN : ""EX"", EW"", ""RE"", ""RE*"", ""CR*"", ""CR"", ""EN"" ou ""VU"") et/ou plantes vasculaires menacées ou disparues au niveau national (cotation UICN : ""EX"", EW"", ""CR"", ""EN"" ou ""VU"").
3. Plantes vasculaires d'intérêt patrimonial à l'échelle régionale.
La liste des plantes protégées, la liste des plantes menacées, celles des plantes disparues et la notion de plante d’intérêt patrimonial sont disponibles dans les référentiels taxonomiques de DIGITALE sur :
https://www.cbnbl.org/referentiels-taxonomiques-et-statuts-regionaux-flore-vasculaire";"";"";"Licence Ouverte / Open Licence version 2.0";"";"";"other";"";False;"2024-10-08T00:00:00";"2024-10-08T00:00:00";"donnees-ouvertes,habitats-et-biotopes,inspire,nature-paysage-biodiversite-inventaire-nature-biodiversite,nature-paysage-biodiversite-zonages-nature,repartition-des-especes";False;2;1;"esri shapefile (shp)";"CSW-ISO-19139";"ogc.geo-ide.developpement-durable.gouv.fr";"2021-11-25T00:00:00";"2024-10-08T00:00:00";"http://catalogue.geo-ide.developpement-durable.gouv.fr/catalogue/srv/fre/catalog.search#/metadata/fr-120066022-jdd-efa36482-4066-40e4-8a07-dd004a95f2aa";"0.56";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";639;107
"67373d39ec00afe5cdc40ad6";"Cartes de sensibilité – Cartes Atlas non sensibles - Cordulegaster_bidentata (Cordulégastre bidenté)";"cartes-de-sensibilite-cartes-atlas-non-sensibles-cordulegaster-bidentata-cordulegastre-bidente";"";"https://www.data.gouv.fr/datasets/cartes-de-sensibilite-cartes-atlas-non-sensibles-cordulegaster-bidentata-cordulegastre-bidente";"DREAL Grand Est";"5883d10488ee3810d19b81e3";"";"";"Carte de sensibilité réalisée par le réseau ODONAT Grand Est en 2018 - 2019. 
La répartition de l'espèce est représentée à partir de données de présence récentes (1999 – 2018 ou 2009 – 2018 selon les espèces).
Il s’agit des mailles 10 x 10 km Lambert 93 dans lesquelles au moins une observation de l'espèce a été réalisée lors de la période récente. 
Toute observation est prise en compte: il peut s'agir de populations implantées, mais aussi d'individus erratiques.
Cette couche représente l'état des connaissances au moment de sa réalisation, elle ne doit pas être considérée comme exhaustive. La présence de l'espèce en dehors des zones identifiées est possible. 
Se référer à la notice de lecture des cartes ainsi qu'aux cartes PDF pour plus d'informations.";"";"";"Licence Ouverte / Open Licence version 2.0";"";"";"other";"";False;"2020-06-18T00:00:00";"2020-06-23T00:00:00";"alsace,champagne-ardenne,donnees-ouvertes,grand-est,inspire,lorraine,repartition-des-especes";False;6;2;"esri shapefile (shp)";"CSW-ISO-19139";"ogc.geo-ide.developpement-durable.gouv.fr";"2019-03-01T00:00:00";"2020-06-23T00:00:00";"http://catalogue.geo-ide.developpement-durable.gouv.fr/catalogue/srv/fre/catalog.search#/metadata/fr-120066022-jdd-9c190947-354c-4c66-95e1-317e21a0b87d";"0.56";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";808;241
"67373d398cf405ef3cc25391";"Couche d'alerte des espèces végétales à forte valeur patrimoniale (14 50 61)";"couche-dalerte-des-especes-vegetales-a-forte-valeur-patrimoniale-14-50-61";"";"https://www.data.gouv.fr/datasets/couche-dalerte-des-especes-vegetales-a-forte-valeur-patrimoniale-14-50-61";"Direction régionale de l'Environnement, de l'Aménagement et du Logement de Normandie";"57275bd288ee387fd5a19f12";"";"";"Les « couche d’alerte » constituent un outil d’information élaboré par le Conservatoire botanique national de Brest à destination de certains partenaires institutionnels. Le principe consiste à mettre à disposition des services concernés des couches cartographiques représentant des informations synthétiques sur les enjeux liés à la présence d’espèces végétales à forte valeur patrimoniale, dont certaines sont protégées par la loi. Ainsi, dans le cadre de la convention signée entre le CBN de Brest et la DREAL de Basse-Normandie, le Conservatoire botanique a élaboré, en 2012, une couche d’alerte spécifique à la région bas-normande. Cette couche traduit l’état des connaissances intégrées à la base d’information géographique du CBN de Brest (base Calluna), dans le cadre de ses missions générales d’inventaire de la flore.
Cet outil a vocation à alerter rapidement la DREAL sur l’existence dans Calluna de données d’inventaire révélant la présence d’un enjeu floristique dans un secteur particulier. Il peut ainsi être utilisé dans le cadre de projets d’aménagement, de mesures de conservation ou de toute autre opération vis-à-vis de laquelle est posée la question de la présence éventuelle de plantes rares et/ou menacées. Le cas échéant, le Conservatoire Botanique National de Brest doit être contacté pour avoir les précisions sur la nature exacte des enjeux.";"";"";"Licence Ouverte / Open Licence version 2.0";"";"";"other";"";False;"2024-10-03T00:00:00";"2024-10-03T00:00:00";"donnees-ouvertes,inspire,nature-paysage-biodiversite-inventaire-nature-biodiversite,nature-paysage-biodiversite-zonages-nature,repartition-des-especes";False;2;1;"esri shapefile (shp)";"CSW-ISO-19139";"ogc.geo-ide.developpement-durable.gouv.fr";"2017-05-01T00:00:00";"2024-10-03T00:00:00";"http://catalogue.geo-ide.developpement-durable.gouv.fr/catalogue/srv/fre/catalog.search#/metadata/fr-120066022-jdd-5d23eb32-cba4-420e-8ab6-b4962bae0102";"0.56";0;0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";0;0;"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";992;118
